eventid,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,weaptype1_txt
199407210043,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210044,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210045,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210046,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210047,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210048,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407220015,1994,7,22,India,"Srinagar, J&K",Assassination,Tourists,Firearms
199407230012,1994,7,23,India,Jehanabad,Armed Assault,Private Citizens & Property,Incendiary
199407240008,1994,7,24,India,"Banabari, Assam",Armed Assault,Other,Firearms
199407300009,1994,7,30,India,Maghya Pradesh State,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199408060004,1994,8,6,India,"Darish Kadal District, Sringar",Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199408160004,1994,8,16,India,Anantnag District,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199408250006,1994,8,25,India,Jammu,Bombing/Explosion,Educational Institution,Explosives/Bombs/Dynamite
199408250007,1994,8,25,India,Bombay,Assassination,Violent Political Party,Firearms
199408290011,1994,8,29,India,Kangan,Assassination,Journalists & Media,Firearms
199409080004,1994,9,8,India,Kanjinag Village,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199409130012,1994,9,13,India,"Doda District, Jammu and Kashmir State",Hijacking,Educational Institution,Firearms
199409130013,1994,9,13,India,"Damhal Khusipora, Jammu and Kashmir State",Unknown,Police,Unknown
199409140014,1994,9,14,India,"Sringar, Jammu and Kashmir State",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199409160005,1994,9,16,India,"Bisbehara Town, Jammu and Kashmir State",Unknown,Government (General),Unknown
199409280009,1994,9,28,India,"Srinagar, Jammu and Kashmir State",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199409290011,1994,9,29,India,Dehli,Hostage Taking (Kidnapping),Tourists,Firearms
199410110004,1994,10,11,India,"Bangalore, Karnataka State",Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199410110005,1994,10,11,India,"Bangalore, Karnataka State",Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199410150005,1994,10,15,India,Goa,Unknown,Business,Unknown
199410150006,1994,10,15,India,Davangeri,Unarmed Assault,Private Citizens & Property,Melee
199410160004,1994,10,16,India,Dehli,Hostage Taking (Kidnapping),Tourists,Firearms
199410190005,1994,10,19,India,Dehli,Hostage Taking (Kidnapping),Educational Institution,Firearms
199410200005,1994,10,20,India,Bishnapur,Unknown,Transportation,Unknown
199410200006,1994,10,20,India,High Security Area of Srinagar,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199410200007,1994,10,20,India,Bishnapur,Assassination,Private Citizens & Property,Unknown
199411060008,1994,11,6,India,Jammu,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199411110012,1994,11,11,India,Sumber Jammu & Kashmir,Unknown,Military,Unknown
199411230012,1994,11,23,India,"Warangal, Andhra Pradesh",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199411240004,1994,11,24,India,Karimanagar Dist Andhra Predos,Hostage Taking (Kidnapping),Government (General),Unknown
199411240005,1994,11,24,India,New Delhi,Bombing/Explosion,Educational Institution,Incendiary
199411270006,1994,11,27,India,Karimnagar Distr Andhra Pradesh,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199411280009,1994,11,28,India,Srinagar-Jammu Highway,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199411280010,1994,11,28,India,NE Manipur State,Assassination,Private Citizens & Property,Melee
199411290005,1994,11,29,India,Warangel Andhra Pradesh,Assassination,Government (General),Explosives/Bombs/Dynamite
199411300004,1994,11,30,India,Husoor village,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199412010005,1994,12,1,India,"Andhra, Pradesh State",Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199412040002,1994,12,4,India,Andhra Pradeol State,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199412040003,1994,12,4,India,"Muzaffaeque, Bahar State",Armed Assault,Violent Political Party,Firearms
199412050008,1994,12,5,India,Muzaffarpur,Assassination,Government (General),Melee
199412050009,1994,12,5,India,Nizamabad Dist,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199412100002,1994,12,10,India,Parmandal,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199412190002,1994,12,19,India,Tulane,Armed Assault,Police,Firearms
199412190003,1994,12,19,India,Seinagar,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199412240004,1994,12,24,India,Mankote,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199412240005,1994,12,24,India,Srinagar,Bombing/Explosion,Journalists & Media,Explosives/Bombs/Dynamite
199501070007,1995,1,7,India,"Imphal, Manipur State",Armed Assault,Police,Firearms
199501130010,1995,1,13,India,Yanglam Leikai,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199501220007,1995,1,22,India,"Udalguri Area, Assam State",Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199501240010,1995,1,24,India,"U/I Village, Manipur State",Armed Assault,Police,Firearms
199501260008,1995,1,26,India,"Jammu, Jammu Kashmir State",Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199502040008,1995,2,4,India,"Plantan Village, Jammu",Bombing/Explosion,Utilities,Explosives/Bombs/Dynamite
199502040009,1995,2,4,India,"Plantan Village, Jammu",Bombing/Explosion,Utilities,Explosives/Bombs/Dynamite
199502040010,1995,2,4,India,"Plantan Village, Jammu",Bombing/Explosion,Utilities,Explosives/Bombs/Dynamite
199502040011,1995,2,4,India,"Plantan Village, Jammu",Bombing/Explosion,Utilities,Explosives/Bombs/Dynamite
199502040012,1995,2,4,India,"Plantan Village, Jammu",Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199502050006,1995,2,5,India,"Manaing Khol District, Manipur State",Armed Assault,Police,Firearms
199502060008,1995,2,6,India,"Pallanwala Sector, Jammu",Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199502080005,1995,2,8,India,Bihar State,Assassination,Government (General),Unknown
199502080006,1995,2,8,India,Bihar State,Assassination,Government (General),Unknown
199502080007,1995,2,8,India,Bihar State,Assassination,Government (General),Firearms
199502100004,1995,2,10,India,Srinagar,Assassination,Government (General),Firearms
199502100005,1995,2,10,India,Srinagar,Armed Assault,Military,Firearms
199502100006,1995,2,10,India,Manipur State,Bombing/Explosion,Government (General),Firearms
199502110008,1995,2,11,India,"Imphal, Manipur State",Assassination,Violent Political Party,Firearms
199502110009,1995,2,11,India,Manipur State,Assassination,Government (General),Firearms
199502150007,1995,2,15,India,Manipur State,Assassination,Government (General),Firearms
199502150008,1995,2,15,India,"Kupwara, Kashmir",Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199502160006,1995,2,16,India,"Kang Pokpi Constituency, Manipur State",Armed Assault,Police,Firearms
199502170004,1995,2,17,India,"Jaipur, Rasasthanj State",Hostage Taking (Kidnapping),Government (General),Unknown
199502200006,1995,2,20,India,"Indore, Madhya Pradesh State",Assassination,Religious Figures/Institutions,Melee
199502210005,1995,2,21,India,"Duda, Jammu, Kashmir State",Unknown,Military,Unknown
199502250031,1995,2,25,India,Lailalong,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199502270010,1995,2,27,India,Bihar State,Assassination,Government (General),Unknown
199502280032,1995,2,28,India,Bihar State,Facility/Infrastructure Attack,Police,Incendiary
199503010012,1995,3,1,India,"Chatra D., Bihar State",Assassination,Violent Political Party,Firearms
199503050009,1995,3,5,India,"Kohima, Nugaland S.",Armed Assault,Police,Firearms
199503060006,1995,3,6,India,Andhra Pradesh S.,Unknown,Private Citizens & Property,Unknown
199503060007,1995,3,6,India,Bihar State,Unknown,Private Citizens & Property,Unknown
199503060008,1995,3,6,India,Charar-e-Shariet,Armed Assault,Military,Firearms
199503100009,1995,3,10,India,Andhra Pradesh S.,Unknown,Private Citizens & Property,Unknown
199503100010,1995,3,10,India,Andhra Pradesh S.,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199503110010,1995,3,11,India,"Bihar State, Hazaribagh D.",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199503110011,1995,3,11,India,Bihar State,Assassination,Private Citizens & Property,Unknown
199503110012,1995,3,11,India,Bihar State,Assassination,Private Citizens & Property,Unknown
199503200012,1995,3,20,India,"Balasore, Orissa S.",Armed Assault,Private Citizens & Property,Firearms
199503200013,1995,3,20,India,"Uri, J+K State",Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199503240006,1995,3,24,India,"Bishnah, J+K",Bombing/Explosion,Utilities,Explosives/Bombs/Dynamite
199503240007,1995,3,24,India,"Barwa V, Siwan D, Bihars",Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199503240008,1995,3,24,India,"Siwan City, Bihar S.",Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199503260005,1995,3,26,India,"Ananthapur D, Andhra Pradesh State",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199503310005,1995,3,31,India,"Udalguri, Darrang D., Assam S",Armed Assault,Business,Firearms
199504020004,1995,4,2,India,Ghaziabad,Unarmed Assault,Religious Figures/Institutions,Melee
199504070006,1995,4,7,India,Uttar Pradesh State,Armed Assault,Government (General),Firearms
199504140006,1995,4,14,India,Tamil Nadu State,Assassination,Private Citizens & Property,Melee
199504140007,1995,4,14,India,Tamil Nadu State,Assassination,Private Citizens & Property,Melee
199504140008,1995,4,14,India,Tamil Nadu State,Assassination,Private Citizens & Property,Melee
199504140009,1995,4,14,India,Tamil Nadu State,Assassination,Private Citizens & Property,Melee
199504140010,1995,4,14,India,Madras,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199504220005,1995,4,22,India,Srinagar,Assassination,Terrorists/Non-State Militia,Firearms
199504230004,1995,4,23,India,Jammu and Kashmir State,Unknown,Unknown,Unknown
199505020005,1995,5,2,India,Bishnah,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199505020006,1995,5,2,India,Jammu,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199505030005,1995,5,3,India,Assam State,Unknown,Military,Unknown
199505150049,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150050,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150051,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150052,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150053,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150054,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150055,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150056,1995,5,15,India,Srinajar,Unarmed Assault,Police,Melee
199505150057,1995,5,15,India,Hazratbul,Unarmed Assault,Police,Melee
199505150058,1995,5,15,India,Srinajar,Armed Assault,Police,Incendiary
199505150059,1995,5,15,India,Jammu + Kashmir State,Armed Assault,Private Citizens & Property,Firearms
199505160009,1995,5,16,India,Sopore,Facility/Infrastructure Attack,Government (General),Incendiary
199505160010,1995,5,16,India,Bhaderwah,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199505160011,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160024,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160025,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160026,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160027,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160028,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160029,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160030,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160031,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160032,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505160033,1995,5,16,India,Srinajar,Unarmed Assault,Unknown,Melee
199505170003,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170004,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170005,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170006,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170007,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170008,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170009,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170010,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170011,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505170012,1995,5,17,India,Jammu and Kashmir State,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180008,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180009,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180010,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180011,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180012,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180013,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180014,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180015,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180016,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180017,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180018,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180019,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180020,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180021,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180022,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180023,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180024,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505180025,1995,5,18,India,J + K,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199505230020,1995,5,23,India,Charar Sharif,Unknown,Government (General),Unknown
199505300006,1995,5,30,India,"Anantnaj Dist., J + K S.",Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199506060007,1995,6,6,India,Moreh,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
199506120017,1995,6,12,India,Phulpur,Unknown,Terrorists/Non-State Militia,Unknown
199506160022,1995,6,16,India,Anatang Dist,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199507030014,1995,7,3,India,Madras,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199507030015,1995,7,3,India,Patna,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199507040010,1995,7,4,India,Ladervat J + K,Hostage Taking (Kidnapping),Tourists,Unknown
199507080010,1995,7,8,India,Zojipel,Hostage Taking (Kidnapping),Tourists,Unknown
199507100008,1995,7,10,India,Madras,Assassination,Journalists & Media,Explosives/Bombs/Dynamite
199507110002,1995,7,11,India,Vazhapadi,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199507130045,1995,7,13,India,Hejamara,Unknown,Police,Unknown
199507170020,1995,7,17,India,Srinagar,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199507200012,1995,7,20,India,Jammu,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199507220004,1995,7,22,India,Bhaderwah,Unknown,Military,Unknown
199507240011,1995,7,24,India,North Cachar District,Armed Assault,Police,Firearms
199507260021,1995,7,26,India,Jammu,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199507280010,1995,7,28,India,Jarubachen,Hostage Taking (Kidnapping),Business,Unknown
199508050013,1995,8,5,India,"U/I Village, Doda District",Armed Assault,Military,Firearms
199508070004,1995,8,7,India,Srinagar,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199508070005,1995,8,7,India,Srinagar,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199508080016,1995,8,8,India,Pahalgam,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199508080017,1995,8,8,India,Pahalgam,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199508080019,1995,8,8,India,Panalgam,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199508080020,1995,8,8,India,Panalgam,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199508090003,1995,8,9,India,Srinagar,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199508100006,1995,8,10,India,Pahalgam,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199508100007,1995,8,10,India,Pahalgam,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199508100008,1995,8,10,India,Srinagar,Armed Assault,Religious Figures/Institutions,Firearms
199508110002,1995,8,11,India,Sringar,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199508110003,1995,8,11,India,Sringar,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199508110004,1995,8,11,India,Sringar,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199508150002,1995,8,15,India,Jammu,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199508160003,1995,8,16,India,Howrah District *,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199508160004,1995,8,16,India,Calcutta,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199508210005,1995,8,21,India,U/I Village,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown
199508210006,1995,8,21,India,U/I Village,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown
199508310006,1995,8,31,India,Chandigarh,Assassination,Government (General),Explosives/Bombs/Dynamite
199509040054,1995,9,4,India,Srinajar,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199509070018,1995,9,7,India,Srinager,Bombing/Explosion,Journalists & Media,Explosives/Bombs/Dynamite
199509110006,1995,9,11,India,Madras,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199509110007,1995,9,11,India,Madras,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199509130005,1995,9,13,India,"Madora, J + K State",Assassination,Police,Firearms
199509140004,1995,9,14,India,Srinaga,Armed Assault,Terrorists/Non-State Militia,Firearms
199509250019,1995,9,25,India,Delhi,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199509250020,1995,9,25,India,Delhi,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199509260003,1995,9,26,India,Delhi,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199509260004,1995,9,26,India,Panipat,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199509290004,1995,9,29,India,Thane,Armed Assault,Transportation,Incendiary
199509290005,1995,9,29,India,Srinagar,Facility/Infrastructure Attack,Religious Figures/Institutions,Firearms
199510170038,1995,10,17,India,Srinagar,Assassination,Private Citizens & Property,Unknown
199510190005,1995,10,19,India,Hapatnar Village,Hijacking,Transportation,Firearms
199510220005,1995,10,22,India,"Pattan, Kashmir",Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199510290012,1995,10,29,India,Diphu,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199510300015,1995,10,30,India,Srinagar,Bombing/Explosion,Terrorists/Non-State Militia,Explosives/Bombs/Dynamite
199510310006,1995,10,31,India,Kokrajhar,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199511080003,1995,11,8,India,"Sopore, Kashmir",Assassination,Government (General),Firearms
199511130011,1995,11,13,India,Bombay,Assassination,Airports & Aircraft,Firearms
199511150008,1995,11,15,India,Pul Dora,Hostage Taking (Kidnapping),Government (General),Firearms
199511190002,1995,11,19,India,Assam,Armed Assault,Transportation,Firearms
199511210006,1995,11,21,India,New Delhi,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199511220020,1995,11,22,India,"Jhansi, Uttar Pradesh State",Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199511220021,1995,11,22,India,"Bichru Village, Anantnal, Kashmir",Assassination,Government (General),Firearms
199511240006,1995,11,24,India,Kashmir,Unknown,Police,Unknown
199511270006,1995,11,27,India,Konunghamang,Assassination,Police,Explosives/Bombs/Dynamite
199512010005,1995,12,1,India,Ongole,Assassination,Government (General),Firearms
199512020003,1995,12,2,India,Nagaland State,Unknown,Police,Unknown
199512060003,1995,12,6,India,Ludhiana,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199512080003,1995,12,8,India,Srinagar,Hostage Taking (Kidnapping),Journalists & Media,Firearms
199601030022,1996,1,3,India,New Delhi,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199601050017,1996,1,5,India,"Barshala V., J+K",Armed Assault,Private Citizens & Property,Firearms
199601200012,1996,1,20,India,"Gaya, Bihar S.",Armed Assault,Police,Incendiary
199601210006,1996,1,21,India,"Desapani V., J+K",Armed Assault,Police,Firearms
199601240008,1996,1,24,India,"Srinajar, J+K",Assassination,Government (General),Firearms
199601260004,1996,1,26,India,Jaipur,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199601260005,1996,1,26,India,"Srinajar, J+K",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199601260006,1996,1,26,India,"Imphal, Manipur",Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199601260007,1996,1,26,India,Srinagar,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199601300008,1996,1,30,India,Bangelore,Unknown,Business,Unknown
199602130003,1996,2,13,India,Anantnag,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199602250002,1996,2,25,India,"Srinagar, J+K",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199602250003,1996,2,25,India,"Srinagar, J+K",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199602250004,1996,2,25,India,"Srinagar, J+K",Assassination,Government (General),Firearms
199602260015,1996,2,26,India,Bhur Tinali,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199602260016,1996,2,26,India,"Imphal, Manipur State",Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199603020003,1996,3,2,India,"Imphal, Manipur State",Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199603020005,1996,3,2,India,Damara,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199603030004,1996,3,3,India,Rajapalayam,Assassination,Private Citizens & Property,Unknown
199603030006,1996,3,3,India,"Kothkapally, Karimangar Dist, Andhra Pradesh State",Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199603060005,1996,3,6,India,"Srinagar, Kashmir",Bombing/Explosion,Journalists & Media,Explosives/Bombs/Dynamite
199603090020,1996,3,9,India,"Rajapalayam, Madras State",Assassination,Private Citizens & Property,Melee
199603090021,1996,3,9,India,"Srinagar, J+K State",Hostage Taking (Kidnapping),NGO,Unknown
199603110008,1996,3,11,India,"Kokrajhar Dist, Assam State",Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199603180020,1996,3,18,India,Manipur State,Armed Assault,Police,Firearms
199603200007,1996,3,20,India,"Pulwama, J&K",Hostage Taking (Kidnapping),Journalists & Media,Unknown
199603240008,1996,3,24,India,Srinagar,Armed Assault,Police,Firearms
199603250003,1996,3,25,India,"Gorakphur, Uttar Pradesh State",Assassination,Government (General),Explosives/Bombs/Dynamite
199603260009,1996,3,26,India,"Srinagar, J+K",Facility/Infrastructure Attack,Government (General),Unknown
199604030009,1996,4,3,India,"Agartala, Tripura",Unknown,Military,Unknown
199604070005,1996,4,7,India,Kanmaipatti District,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604070006,1996,4,7,India,Mangapuram District,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604080018,1996,4,8,India,Rajapalayam,Assassination,Business,Melee
199604080019,1996,4,8,India,Rajapalayam,Assassination,Transportation,Incendiary
199604080020,1996,4,8,India,"Pulwama D., J+K",Assassination,Government (General),Firearms
199604090027,1996,4,9,India,"Tronglow-Kanghphal, Manipur",Armed Assault,Police,Firearms
199604090028,1996,4,9,India,"Pinjara, J+K",Armed Assault,Government (General),Firearms
199604100005,1996,4,10,India,"Wathargam, J+K",Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199604100006,1996,4,10,India,"Bhatkal, Karnataka",Assassination,Violent Political Party,Firearms
199604100007,1996,4,10,India,"Srinagar, J+K",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199604100008,1996,4,10,India,"Srinagar, J+K",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199604120003,1996,4,12,India,"Imphal, Manipur",Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604120004,1996,4,12,India,"Imphal, Manipur",Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604120005,1996,4,12,India,"Imphal, Manipur",Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604120006,1996,4,12,India,"Imphal, Manipur",Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604120007,1996,4,12,India,"Imphal, Manipur",Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604150006,1996,4,15,India,"Dayalgam, J+K",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199604150007,1996,4,15,India,"Jammu, J+K",Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199604160011,1996,4,16,India,"Srinagar, J+K",Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199604180006,1996,4,18,India,"Imphal, Manipur",Unknown,Police,Unknown
199604180007,1996,4,18,India,"Imphal, Manipur",Armed Assault,Military,Firearms
199604250007,1996,4,25,India,Assam State,Unknown,Government (General),Unknown
199604250008,1996,4,25,India,"Imphal, Manipur",Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199604270004,1996,4,27,India,"Nandyai, Andhra Pradesh",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199604270005,1996,4,27,India,"Nandyai, Andhra Pradesh",Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199604270006,1996,4,27,India,"Modinagar, Uttar Pradesh",Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199604290009,1996,4,29,India,Andhra Pradesh,Armed Assault,Private Citizens & Property,Firearms
199604290010,1996,4,29,India,Andhra Pradesh,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199604290011,1996,4,29,India,Bombay,Assassination,Government (General),Firearms
199604300004,1996,4,30,India,Andhra Pradesh,Armed Assault,Private Citizens & Property,Melee
