eventid,iyear,imonth,iday,provstate,city,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,weaptype1,weaptype1_txt
2.01E+11,2009,7,10,Manipur,Imphal,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,10,Orissa,Gajapati,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,10,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,7,11,Manipur,Imphal,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,12,Chhattisgarh,Raj Nandgaon,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,12,Chhattisgarh,Raj Nandgaon,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,13,Assam,Sonitpor,1,Assassination,4,Military,National Democratic Front of Bodoland (NDFB),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,13,Manipur,Imphal,3,Bombing/Explosion,1,Business,Kangleipak Communist Party (KCP),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,13,West Bengal,Midnapore,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,13,West Bengal,Puruliya,3,Bombing/Explosion,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,13,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,15,Bihar,Gaya,7,Facility/Infrastructure Attack,1,Business,Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,7,15,West Bengal,Puruliya,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,15,West Bengal,Burdwan,2,Armed Assault,2,Government (General),Communist Party of India- Marxist-Leninist,,,,,,5,Firearms
2.01E+11,2009,7,16,Orissa,Sundargarh,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,17,Orissa,Kandhamal,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,18,Assam,Lakhimpur,7,Facility/Infrastructure Attack,14,Private Citizens & Property,National Socialist Council of Nagaland-Khaplang (NSCN-K),,,,,,8,Incendiary
2.01E+11,2009,7,18,Manipur,Imphal,2,Armed Assault,1,Business,Unknown,,,,,,5,Firearms
2.01E+11,2009,7,18,West Bengal,Puruliya,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,21,Bihar,Gaya,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,22,Meghalaya,,6,Hostage Taking (Kidnapping),1,Business,Unknown,,,,,,13,Unknown
2.01E+11,2009,7,22,West Bengal,Midnapore,1,Assassination,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,23,Assam,Chirang,2,Armed Assault,14,Private Citizens & Property,Unknown,,,,,,5,Firearms
2.01E+11,2009,7,23,Manipur,Imphal,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,23,Nagaland,Wokha,2,Armed Assault,14,Private Citizens & Property,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,5,Firearms
2.01E+11,2009,7,23,West Bengal,Midnapore,7,Facility/Infrastructure Attack,22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,People's Committee against Police Atrocities (PCPA),,,,11,Sabotage Equipment
2.01E+11,2009,7,24,Assam,Bongaigaon,2,Armed Assault,14,Private Citizens & Property,National Democratic Front of Bodoland (NDFB),,,,,,5,Firearms
2.01E+11,2009,7,24,Assam,Sonitpor,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,,,,,,13,Unknown
2.01E+11,2009,7,24,West Bengal,Midnapore,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,7,26,Chhattisgarh,Dantewada,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,28,Bihar,Gaya,3,Bombing/Explosion,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,28,West Bengal,Jalpaiguri,2,Armed Assault,14,Private Citizens & Property,Communist Party of India- Marxist-Leninist,,,,,,9,Melee
2.01E+11,2009,7,28,Orissa,Malkangiri,3,Bombing/Explosion,16,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,28,Orissa,Malkangiri,3,Bombing/Explosion,16,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,7,29,Bihar,Muzaffarpur,1,Assassination,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,29,Chhattisgarh,Bijapur,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,29,Orissa,Keonjhar,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,30,Assam,Barpeta,2,Armed Assault,2,Government (General),Unknown,,,,,,5,Firearms
2.01E+11,2009,7,30,Chhattisgarh,Bijapur,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,9,Melee
2.01E+11,2009,7,30,West Bengal,Midnapore,9,Unknown,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,7,30,West Bengal,Midnapore,2,Armed Assault,22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,7,30,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,7,30,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,7,31,Manipur,Imphal,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,1,Jharkhand,Jamshedpur,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,8,1,West Bengal,Midnapore,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,1,West Bengal,Midnapore,2,Armed Assault,22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,2,Jammu and Kashmir,Doda,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,2,Manipur,Bishenpur,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,3,Jammu and Kashmir,Rajouri,2,Armed Assault,14,Private Citizens & Property,Unknown,,,,,,9,Melee
2.01E+11,2009,8,3,West Bengal,Midnapore,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,4,Jharkhand,East Singhbhum,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,5,Orissa,Koraput,7,Facility/Infrastructure Attack,16,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,8,5,West Bengal,Midnapore,2,Armed Assault,1,Business,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,5,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,6,Manipur,Imphal,2,Armed Assault,10,Journalists & Media,Unknown,,,,,,5,Firearms
2.01E+11,2009,8,8,Assam,Kamrup,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,National Democratic Front of Bodoland (NDFB),,,,,,13,Unknown
2.01E+11,2009,8,9,Assam,Goalpara,3,Bombing/Explosion,19,Transportation,United Liberation Front of Assam (ULFA),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,9,Manipur,Imphal,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,9,West Bengal,Midnapore,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,10,West Bengal,Midnapore,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,11,Jharkhand,Dhanbad,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,17,Jharkhand,Gumla,6,Hostage Taking (Kidnapping),1,Business,Unknown,,,,,,13,Unknown
2.01E+11,2009,8,18,Manipur,Imphal,3,Bombing/Explosion,1,Business,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,19,West Bengal,Lalgarh,9,Unknown,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,8,19,West Bengal,Midnapore,2,Armed Assault,3,Police,Unknown,,,,,,5,Firearms
2.01E+11,2009,8,20,Orissa,Sundargarh,3,Bombing/Explosion,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,20,West Bengal,Midnapore,7,Facility/Infrastructure Attack,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,8,21,Assam,Kokrajhar,2,Armed Assault,14,Private Citizens & Property,National Democratic Front of Bodoland (NDFB),,,,,,5,Firearms
2.01E+11,2009,8,21,Manipur,Imphal,3,Bombing/Explosion,1,Business,Kangleipak Communist Party (KCP),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,22,Bihar,Jamui,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,22,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,23,Uttarakhand,,2,Armed Assault,2,Government (General),Unknown,,,,,,5,Firearms
2.01E+11,2009,8,24,Jharkhand,Palamau,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,24,Jharkhand,Latehar,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),Naxals,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,24,Jharkhand,Palamau,3,Bombing/Explosion,16,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Naxals,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,25,Jharkhand,West Singhbhum,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,25,Meghalaya,Jaintia,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Unknown,,,,,,8,Incendiary
2.01E+11,2009,8,25,Orissa,Sundargarh,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,25,Punjab,Ludhiana,2,Armed Assault,19,Transportation,Unknown,,,,,,5,Firearms
2.01E+11,2009,8,25,West Bengal,Midnapore,9,Unknown,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,8,25,Assam,Chirang,2,Armed Assault,14,Private Citizens & Property,National Democratic Front of Bodoland (NDFB),,,,,,5,Firearms
2.01E+11,2009,8,25,Bihar,Rohtas,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,8,25,Bihar,Gaya,3,Bombing/Explosion,16,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,25,Jharkhand,Ranchi,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,25,Jharkhand,Latehar,3,Bombing/Explosion,16,Telecommunication,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,25,Bihar,Aurangabad,3,Bombing/Explosion,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,26,Jammu and Kashmir,Shopian,2,Armed Assault,15,Religious Figures/Institutions,Unknown,,,,,,5,Firearms
2.01E+11,2009,8,26,Jharkhand,Ranchi,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,26,Manipur,Tamenglong,9,Unknown,2,Government (General),National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,13,Unknown
2.01E+11,2009,8,27,Manipur,Imphal,7,Facility/Infrastructure Attack,2,Government (General),Unknown,,,,,,8,Incendiary
2.01E+11,2009,8,29,West Bengal,Puruliya,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,30,Manipur,Imphal,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,8,30,West Bengal,Midnapore,2,Armed Assault,22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,8,31,Jharkhand,Palamau,6,Hostage Taking (Kidnapping),2,Government (General),Jharkhand Liberation Tigers (JLT),People's Liberation Front of India (PLFI),,,,,13,Unknown
2.01E+11,2009,9,1,Manipur,Bishenpur,2,Armed Assault,19,Transportation,Kanglei Yawol Kanna Lup (KYKL),,,,,,5,Firearms
2.01E+11,2009,9,1,Manipur,Imphal,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,2,West Bengal,Midnapore,9,Unknown,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,9,4,Jharkhand,Dhanbad,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,4,Jharkhand,Dhanbad,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,4,Orissa,Malkangiri,3,Bombing/Explosion,16,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,6,Jharkhand,Ranchi,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,9,6,West Bengal,Midnapore,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,9,7,Assam,Hailakandi,9,Unknown,14,Private Citizens & Property,Unknown,,,,,,13,Unknown
2.01E+11,2009,9,7,West Bengal,Salbani,1,Assassination,22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,9,7,West Bengal,Lalgarh,6,Hostage Taking (Kidnapping),22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,9,9,Chhattisgarh,Bijapur,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,10,Orissa,Sundargarh,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,10,Orissa,Sundargarh,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,10,Orissa,Sundargarh,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,10,Orissa,Sundargarh,3,Bombing/Explosion,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,10,West Bengal,Bankura,1,Assassination,2,Government (General),Unknown,,,,,,5,Firearms
2.01E+11,2009,9,12,Manipur,Ukhrul,3,Bombing/Explosion,4,Military,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,13,West Bengal,Midnapore,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,9,14,West Bengal,Midnapore,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,9,15,Jharkhand,Palamau,9,Unknown,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,9,16,Jharkhand,Ranchi,8,Unarmed Assault,22,Violent Political Party,Unknown,,,,,,9,Melee
2.01E+11,2009,9,18,Manipur,Imphal,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,18,Manipur,Thoubal,7,Facility/Infrastructure Attack,8,Educational Institution,Unknown,,,,,,8,Incendiary
2.01E+11,2009,9,18,Manipur,Imphal,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,18,Manipur,Imphal,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,19,Jharkhand,Garwah,3,Bombing/Explosion,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,21,West Bengal,Midnapore,2,Armed Assault,22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,9,22,Jammu and Kashmir,Ladakh,3,Bombing/Explosion,13,Other,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,23,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),22,Violent Political Party,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,9,25,Jharkhand,Khunti,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,9,26,Chhattisgarh,Bastar,1,Assassination,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,9,27,Jharkhand,Simdega,7,Facility/Infrastructure Attack,1,Business,Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,9,28,Tripura,Agartala,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,National Liberation Front of Tripura (NLFT),,,,,,13,Unknown
2.01E+11,2009,9,29,Manipur,Imphal,3,Bombing/Explosion,1,Business,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,29,Manipur,Imphal,3,Bombing/Explosion,1,Business,Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,9,30,Jharkhand,Khunti,6,Hostage Taking (Kidnapping),3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,13,Unknown
2.01E+11,2009,9,30,West Bengal,Midnapore,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,10,1,West Bengal,Midnapore,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,10,2,West Bengal,Midnapore,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,10,2,Bihar,Khagaria,2,Armed Assault,14,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,10,3,West Bengal,Puruliya,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,10,3,Manipur,Bishenpur,2,Armed Assault,3,Police,Kanglei Yawol Kanna Lup (KYKL),,,,,,5,Firearms
2.01E+11,2009,10,3,Jharkhand,West Singhbhum,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,10,4,Orissa,Kandhamal,3,Bombing/Explosion,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,10,4,Assam,Guwahati,2,Armed Assault,14,Private Citizens & Property,National Democratic Front of Bodoland (NDFB),,,,,,5,Firearms
2.01E+11,2009,10,6,Maharashtra,Gadchiroli,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,10,7,Manipur,Imphal,3,Bombing/Explosion,2,Government (General),Unknown,,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,10,7,West Bengal,Lalgarh,7,Facility/Infrastructure Attack,1,Business,Communist Party of India - Maoist (CPI-Maoist),,,,,,8,Incendiary
2.01E+11,2009,10,8,Assam,Baksa,2,Armed Assault,14,Private Citizens & Property,Unknown,,,,,,5,Firearms
2.01E+11,2009,10,8,Maharashtra,Gadchiroli,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
2.01E+11,2009,10,9,Assam,Baska,2,Armed Assault,3,Police,Unknown,,,,,,5,Firearms
2.01E+11,2009,10,9,Maharashtra,Aurangabad,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,10,9,Bihar,Aurangabad,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,10,9,Bihar,Aurangabad,3,Bombing/Explosion,19,Transportation,Communist Party of India - Maoist (CPI-Maoist),,,,,,6,Explosives/Bombs/Dynamite
2.01E+11,2009,10,10,Chhattisgarh,Kanker,2,Armed Assault,2,Government (General),Communist Party of India - Maoist (CPI-Maoist),,,,,,5,Firearms
